2143,21,44
2144,23,46
2145,17,42
2146,21,46
2147,19,44
2148,21,46
2149,23,40
2150,11,44
2151,21,46
2152,19,42
2153,21,46
2154,17,44
2155,21,46
2156,19,38
2157,21,44
2158,23,46
2159,15,42
2160,21,46
2161,19,44
2162,21,46
2163,23,40
2164,17,44
2165,21,46
2166,19,42
2167,21,46
2168,23,44
2169,13,46
2170,21,36
2171,19,44
2172,21,46
2173,17,42
2174,21,46
2175,19,44
2176,21,46
2177,23,40
2178,15,44
2179,21,46
2180,19,42
2181,21,46
2182,23,44
2183,17,46
2184,21,38
2185,19,44
2186,21,46
2187,23,42
2188,9,46
2189,21,44
2190,19,46
2191,21,40
2192,17,46
2193,21,44
2194,19,46
2195,21,42
2196,23,46
2197,15,44
2198,21,46
2199,19,39
2200,21,41
2201,23,37
2202,17,39
2203,21,41
2204,19,35
2205,21,39
2206,23,41
2207,13,37
2208,21,41
2209,19,39
2210,21,41
2211,17,33
2212,21,39
2213,19,41
2214,21,37
2215,23,39
2216,15,41
2217,21,35
2218,19,39
2219,21,41
2220,23,37
2221,17,41
2222,21,39
2223,19,41
2224,21,42
2225,23,40
2226,11,42
2227,21,44
2228,19,38
2229,21,42
2230,17,40
2231,21,42
2232,19,44
2233,21,36
2234,23,42
2235,15,40
2236,21,42
2237,19,44
2238,21,38
2239,23,42
2240,17,44
2241,21,40
2242,19,42
2243,21,44
2244,23,34
2245,13,42
2246,21,40
2247,19,42
2248,21,44
2249,17,38
2250,21,42
2251,19,44
2252,21,40
2253,23,42
2254,15,44
2255,21,36
2256,19,42
2257,21,40
2258,23,42
2259,17,44
2260,21,38
2261,19,42
2262,21,44
2263,23,40
2264,7,42
2265,21,44
2266,19,45
2267,21,43
2268,17,45
2269,21,41
2270,19,45
2271,21,43
2272,23,45
2273,15,39
2274,21,45
2275,19,43
2276,21,45
2277,17,41
2278,21,45
2279,19,43
2280,21,45
2281,23,47
2282,13,37
2283,21,45
2284,19,43
2285,21,45
2286,17,41
2287,21,45
2288,19,43
2289,21,45
2290,23,47
2291,15,39
2292,21,45
2293,19,43
2294,21,45
2295,23,41
2296,17,45
2297,21,43
2298,19,45
2299,21,47
2300,23,35
2301,11,45
2302,21,43
2303,19,45
2304,21,41
2305,17,45
2306,21,43
2307,19,45
2308,21,39
2309,23,45
2310,15,43
2311,21,45
2312,19,41
2313,21,45
2314,23,43
2315,17,45
2316,21,47
2317,19,37
2318,21,45
2319,23,43
2320,13,45
2321,21,41
2322,19,45
2323,21,43
2324,17,45
2325,21,47
2326,19,39
2327,21,45
2328,23,43
2329,15,45
2330,21,41
2331,19,45
2332,21,43
2333,23,45
2334,17,47
2335,21,42
2336,19,40
2337,21,42
2338,23,38
2339,9,42
2340,21,40
2341,19,42
2342,21,36
2343,17,42
2344,21,40
2345,19,42
2346,21,38
2347,23,42
2348,15,40
2349,21,42
2350,19,41
2351,21,39
2352,23,41
2353,17,37
2354,21,41
2355,19,39
2356,21,41
2357,23,43
2358,13,44
2359,21,46
2360,19,42
2361,21,46
2362,17,44
2363,21,46
2364,19,40
2365,21,44
2366,23,46
2367,15,42
2368,21,46
2369,19,44
2370,21,46
2371,23,38
2372,17,44
2373,21,46
2374,19,42
2375,21,46
2376,23,44
2377,11,46
2378,21,40
2379,19,46
2380,21,44
2381,17,46
2382,21,42
2383,19,46
2384,21,44
2385,23,46
2386,15,39
2387,21,44
2388,19,46
2389,21,42
2390,23,44
2391,17,46
2392,21,40
2393,19,44
2394,21,46
2395,23,42
2396,13,46
2397,21,44
2398,19,46
2399,21,41
2400,17,44
2401,21,46
2402,19,42
2403,21,44
2404,23,46
2405,15,43
2406,21,45
2407,19,44
2408,21,47
2409,23,45
2410,17,47
2411,21,48
2412,19,46
2413,21,48
2414,23,47
